track_id,track_name,artist_id,artist_name,album_id,album_name,release_date
3jjujdWJ72nww5eGnfs2E7,Adore You,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13
4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),0GM7qgcRCORpGnfcN2tCiB,Tainy,4589OIFRZp41qbsp7TWFCx,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),64KEffDW9EtZ1y2vBYgq8T,Marshmello,66JuK41D3LpkbX3HCTGcQk,Leave Before You Love Me,2021-05-21
3pio4YrEFmfP2rPrL0tUvx,FRIKI,2LRoIwlKmHjgvigdNGBHNo,Feid,5FA0tRYFkY3kG5jhTU9VB9,Venga le digo,2022-12-02
6eIhpUQNEvHSkHMhB7m4LK,enemigos,2LRoIwlKmHjgvigdNGBHNo,Feid,0AUUljbH4yTLkTWBxwP9JH,De Tocho Morocho Vol. 2,2022-12-01
4ewazQLXFTDC8XvCbhvtXs,Glimpse of Us,3MZsBdqDrRTJihTHQrO6Dq,Joji,2hEnymoejldpuxSdTnkard,SMITHEREENS,2022-11-04
2N8m6CYs74qQO4mjVcXO30,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,1AZjTOqvw2ZogWZxnDlhEN,Welcome To The Madhouse (Deluxe),2021-07-16
2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,6NuGZnOc88LcZpEkJIbO50,GOD DID,2022-08-26
4CAWi0wy9ChtcHSXZ4HYbO,Where Them Girls At,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,6Umeg7AFAOjm7njbZsXTmA,New Years Eve in NZ 2023,2022-12-02
4sq6e0hegpyZRwZZRBiv0a,Fa La La - A Cappella,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,35f2Ak6sr2PSWhZOLwlwIi,Christmas Romance,2022-12-02
2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,3TVXtAsR1Inumwj472S9r4,Drake,3SpBlxme9WbeQdI9kx7KAV,Certified Lover Boy,2021-09-03
7M2tXmeS15NAzEn7ABFeBg,Homicide (feat. Eminem),4xRYI6VqpkE3UwrDrAZL8L,Logic,0XLwImzaZEtqHE4NHAepDz,Confessions of a Dangerous Mind,2019-05-10
5XiDz4q2L7wQUKmSmGLa9H,Cozy Little Christmas,6jJ0s89eD6GaHleKKya26X,Katy Perry,303BmwrBGct9PFwUF7S90T,Święta,2022-11-29
26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),0jnsk9HBra6NMjO2oANoPY,Flo Rida,5lkNnHVlnCCCV304t89wOH,My House,2015-04-07
6Qwuw0eOeszVlewLpu24gR,I'm with You,10exVja0key0uqUkk6LJRT,Vance Joy,5f6Eu9QtujgGggq5qbbycV,Nation of Two,2018-02-23
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),7CajNmpbOovFoOoasH2HaY,Calvin Harris,1V6HksALLzO5ihpU3YVqJc,Potion (with Dua Lipa & Young Thug),2022-05-27
6stcJnJHPO8RrYx5LLz5OP,Pink Venom,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,7jaSNQUBJbvfbZHLNFrV7P,BORN PINK,2022-09-16
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,3TVXtAsR1Inumwj472S9r4,Drake,5OkxLN5XaE9rLbgK2FuKBE,0 To 100 / The Catch Up,2013-07-14
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),2dd5mrQZvg6SmahdgVKDzh,PSY,0ZjxizLeMyFEjR27JIvD99,Gangnam Style (강남스타일),2012-01-01
7I7Dk8FOkZqhqZp9N2RKiP,Talking to Yourself,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,3l2Gi0hMjZV2uvKoWlFkoQ,The Loneliest Time,2022-10-21
4Z6kP22r9o9S69PYgHqdJ2,I'm Good (Blue),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,3N1Aitn2RGywRSbf6MOgSc,XXL Pop Hits,2022-12-02
5SgqoyHR9AyPRPloInyLz1,I Like To Move It,085pc2PYOi8bGKj0PNjekA,will.i.am,5QBNugYv15wT1A3PRgJFnw,World Championship Qatar 2022,2022-12-01
3HLSdA8DO4XM9bftRak6wk,After Last Night,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,6Umeg7AFAOjm7njbZsXTmA,New Years Eve in NZ 2023,2022-12-02
3MBqS9zgW3uDZbDllJPhOn,Poker Face,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,7wm7g9ZLYon7Y1xLoZiweg,Silvester Party 2022,2022-12-02
4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),4FcZfItjVIsfO9TynErl7X,Jubël,577x4v0DO2oQcymLzdAyQ8,Dancing In The Moonlight (feat. NEIMY),2018-06-22
2Izi8L8dS2YcAm69IEvxF9,Left and Right,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,448wm5P51YzNOi5RnNdi3F,Happy Songs,2022-12-02
0wPKDeY4fZXT6k9bzV0kx0,That's Hilarious,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,2LTqBgZUH4EkDcj8hdkNjK,CHARLIE,2022-10-07
6HfOzLLjsaXsehIFEsrxTk,Trophies,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,0UwpSCPnNPksM1meQJnBAF,Rise Of An Empire (Deluxe Edition),2014-01-01
5BjcI61j62j5lDmJowxcRG,"Elliot's Song (with Dominic Fike, Zendaya & Labrinth)",6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,43tSLc6ZxW8TTRLrBO0SU1,EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES),2022-04-22
01D0ZkMBKdygVz55XZM6h8,I'll Keep Loving You,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,1I355BQqbFfa6hCClHO7cd,All Day Ballads,2022-12-02
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),64KEffDW9EtZ1y2vBYgq8T,Marshmello,66JuK41D3LpkbX3HCTGcQk,Leave Before You Love Me,2021-05-21
0hUepWE4GoMwtKgU8vE617,G.O.A.T.,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,7KNNWIPBk4Josbqhfa2KI3,Eric B for President: Term 1,2016-09-09
3eFK9UKjpGs60MLoLa6Aon,comethru,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,3TUJOVHZg4qfCIWXjZAQ8P,You Are Not Alone,2022-11-25
410TZrK18uRjtsTunG14cl,Middle of the Ocean,3TVXtAsR1Inumwj472S9r4,Drake,5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,2022-11-04
3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,7Jahqd1kx9Qau0E9x9iZj6,Wrapped In Red,2013-10-29
4sq6e0hegpyZRwZZRBiv0a,Fa La La - A Cappella,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,35f2Ak6sr2PSWhZOLwlwIi,Christmas Romance,2022-12-02
1PknqupRJmUOeOj0ghpwLZ,Lose Your Love (with Matt Maeson),2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,5SeY9BQPi8AzEy6fhPEr1v,Alive,2022-11-04
1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,4dpARuHxo51G3z768sgnrY,Adele,0Lg1uZvI312TPqxNWShFXL,21,2011-01-24
09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,4sSXylKcBB3p47VfrBJlfK,HERO (Deluxe Edition),2017-03-17
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),6fWVd57NKTalqvmjRd2t8Z,24kGoldn,270o30h7cAlEhBnbuSpFZq,El Dorado,2021-03-26
28JBD8p18xNuOfyV7Cotdn,Massive,3TVXtAsR1Inumwj472S9r4,Drake,3cf4iSSKd8ffTncbtKljXw,"Honestly, Nevermind",2022-06-17
0AoBY2Y3qs6dtGgOD6c91N,Alone,3wcj11K77LjEY1PkEazffa,Burna Boy,06RK0wX4GqHcxBtHlVoGH5,Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-11
4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5KpXxX7OUDXRs25qLyN8NA,A N N I V E R S A R Y,2020-10-02
6XNANAB7sFvkfho6bMCp7o,Summertime In Paris,0xOeVMOz2fVg5BJY3N6akT,Jaden,6cKBoHXh7dKn2gVsGniZ58,ERYS (Deluxe),2019-07-05
6wmAHw1szh5RCKSRjiXhPe,How Long,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11
4CMrdHWqic0usIZfTrKoI3,Easy,0XIKGBo9PnK1ApI5tZA60d,DaniLeigh,07oupZyy8xBQq0RQmXmg5z,Easy (Remix),2019-05-31
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),6LuN9FCkKOj5PcnpouEgny,Khalid,6KT8x5oqZJl9CcnM66hddo,Free Spirit,2019-04-05
7D3W0U3V5Oy23pfqYeZvKn,STILL BREATHING,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,3Jkxbwgr4tJeeW6zOdfr7A,STILL BREATHING,2021-07-30
0whrEZk3PlLOGogkaBxcqY,Left and Right,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,0BtSQtK2OatAz3D1cgy0xX,Pop Hits 20s,2022-12-02
1HMF8puNMZ0CgU8cQwgsao,Poker Face,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,45PjNAUPuXZHMS1mHWylKf,New Years 22/23,2022-12-02
0REv856zadB0e8IM1brlwr,29,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,2QX21ryT6SIcft6N3PkfeR,HOLY FVCK,2022-08-19
7rwX0O3RlxqqIjQM8evm5E,Solita,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,27Exjl2H0oI6X0WCzZd7Bk,Solita,2018-01-19
3vv9phIu6Y1vX3jcqaGz5Z,Roses,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,2GFflENKz28RcMoSuulPZC,Roses,2015-06-16
3nrE7r1nA19jUjl6HK7qTf,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6Umeg7AFAOjm7njbZsXTmA,New Years Eve in NZ 2023,2022-12-02
0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25
0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5XpEKORZ4y6OrCZSKsi46A,Norman Fucking Rockwell!,2019-08-30
6MxMqCgqmekcr0VwSU7AVH,Time,6fOMl44jA4Sp5b9PpYCkzz,NF,46xdC4Qcvscfs3Ai2RIHcv,The Search,2019-07-26
7fBv7CLKzipRk6EC6TWHOB,The Hills,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28
6CfFoRdkhZupLcWveL3Nlm,Therefore I Am,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,4gw5cEdOIS8frNaTx8FlaU,Silvester 2022,2022-12-02
2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,Taylor Swift,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07
3yrvQHw6pQemsrCQEpMnKv,Ain't It Fun,74XFHRwlV6OrjEM0A2NCMF,Paramore,7J2hXOVq8FZ367dTczV7oH,Paramore (Deluxe Edition),2013-04-09
3g0mEQx3NTanacLseoP0Gw,Takeaway,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,01GR4NL5O5CZM51k0aejKD,World War Joy,2019-12-06
2lwi35A2ym3FAmSlvOGnQp,So Good At Being in Trouble,1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,2UrexGLK8RBKbv07j7ui19,II,2013-02-05
2ixsaeFioXJmMgkkbd4uj1,Budapest,2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,6mcMKGEgukjyiR5IKElQ2E,Wanted on Voyage (Expanded Edition),2014-06-30
4cktbXiXOapiLBMprHFErI,Memories,04gDigrS5kc9YWfZHwBETP,Maroon 5,1pCA38N6MkLlthXtAOvZTU,JORDI (Deluxe),2021-06-11
6hW9YIT1Y00EY5wO6pO3gG,Warrior (from A Wrinkle in Time),0AsThoR4KZSVktALiNcQwW,Chloe x Halle,26mqgId4rrypPiYnN9tXuX,The Kids Are Alright,2018-03-23
614KDplETPhcrYKC8EtLji,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",5WUlDfRSoLAfcVSX1WnrxN,Sia,5kjY7jUZdVRm7nSPpLLyY4,Martes de Pop,2022-12-02
12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23
7oqGkLxlHnSOithT0kHgjo,I'm Good (Blue),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,3b8LH5u2dcQYzRYp0UVFRo,Before You - Pop Up,2022-12-02
1pzJboOZaDNwshBnOlNh3a,1+1,6vWDO969PvNqNYHIOW5v0m,Beyoncé,1gIC63gC3B7o7FfpPACZQJ,4,2011-06-24
7xNYZeFtrB05pi9tc6lEeb,Pick Me Up,6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,0AFaIppKjr2lO1pCjx1wK5,Pick Me Up,2021-11-05
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3YPFaTR7WMi1Hd4NVKdCJx,Rare,2020-01-10
6JmSfynzr6E0QllQZNEXEb,Angel of Small Death and the Codeine Scene,2FXC3k01G6Gw61bmprjgqS,Hozier,4Pv7m8D82A1Xun7xNCKZjJ,Hozier (Expanded Edition),2014-09-19
4qCirVb80GKauaCrgZcw1z,Higher Power,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,6Gz4lfLHvOhMt8nbHYbIkY,UK Top 40: Best of 2022,2022-12-02
4mH6SbvawEHcuZ9sggG15y,She Will Be Loved - Radio Mix,04gDigrS5kc9YWfZHwBETP,Maroon 5,3vapiBA29mVpwmD6ypqHaV,Viaje en metro mientras llueve,2022-12-02
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),0TnOYISbd1XYRBk9myaseg,Pitbull,2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012
4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),06HL4z0CvFAxyc27GXpf02,Taylor Swift,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
14dJexYlvd3t3XAtD1pYW1,Oh Caroline,3mIj9lX2MWuHmhNCA7LSCW,The 1975,6dVCpQ7oGJD1oYs2fv1t5M,Being Funny In A Foreign Language,2022-10-14
3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,56oDRnqbIiwx4mymNEv7dS,Lizzo,2KJjOBX280F3hZZE1xO33O,Cuz I Love You (Super Deluxe),2019-04-19
1etRrehjQ9BtfIYjke1cLa,I Kissed A Girl,6jJ0s89eD6GaHleKKya26X,Katy Perry,1BBWetIYJcZKrnse8rIz0c,Pop Pop y más Pop,2022-12-02
0QkWikH5Z3U0f79T9iuF6c,Judas,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,2KkMVsxymoNR7hRmBcMttd,Born This Way,2011-01-01
4YbUkh9PrSPhxrdNZSH7Ut,Born Again (feat. Zauntee),5m8b1Ofn4kNkzRV84GopBU,Austin French,4TqOdp29YNZA7jDP35MsIM,Born Again (feat. Zauntee),2018-10-05
237ArwuiZgF60Cdvl1BqYo,I'm Good (Blue),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,3qEmPQjmkXaszhDGxMTRAi,Hits UK,2022-11-25
4Wh5WGtov1VJ6EJ8OQgNeS,Magic,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,5Zdr9vactwnJH4Vpe9Mid9,The Chaos Chapter: FREEZE,2021-05-31
2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,0bJIHF1Or1YBLFBMwv53K2,Hotel Diablo,2019-07-05
7t9gDWqX10tbhtriPR1Cnd,Can't Do Better,3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,4XovGKPffxorW8SRdo5Mwc,Can't Do Better,2018-06-08
0BxhafwvN6GXIyyvi27A0I,Hot Wings (I Wanna Party),085pc2PYOi8bGKj0PNjekA,will.i.am,08a2YQK74YrxNclLmOrZF4,Rio: Music From The Motion Picture,2011-01-01
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,18iFxjZugvKhuNNMbLjZJF,Wiped Out!,2015-10-30
1yJ6OQ2Xe7E2W4jqKYQf9h,Sacrifice - Niiko x SWAE Remix,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,0fv4FQvMBKFjZyvbIBIosa,Sun Goes Down - Modern Dance Pop Classics,2022-11-25
76viqO3tGyWHYbJgmV2gfN,Ain't Gonna Leave,7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,2FNk380jCQyICbwtkOdEHE,GALLERY,2017-05-19
3r9uvSfjHC1n5JtL5wskUX,Supe Que Eras Para Mí,69UypehHabb68utzfjAVlV,Kany García,3O3pfZQJpe6a7rvyoRtx9l,El Amor Que Merecemos,2022-05-27
7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,3TVXtAsR1Inumwj472S9r4,Drake,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15
45S5WTQEGOB1VHr1Q4FuPl,Golden,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13
1MIGkQxcdAt2lDx6ySpsc5,SUVs (Black on Black),2LIk90788K0zvyj2JJVwkJ,Jack Harlow,4K3SQSfKMXLcVnyUSFELZw,SUVs (Black on Black),2021-08-03
5YqdiryRmdAzYFlxo43hAJ,Missing Piece,10exVja0key0uqUkk6LJRT,Vance Joy,6zQCdokfVne8dFU5Z5BpS3,Missing Piece,2021-05-19
3eX0NZfLtGzoLUxPNvRfqm,Maroon,06HL4z0CvFAxyc27GXpf02,Taylor Swift,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
7kt9e9LFSpN1zQtYEl19o1,this is me trying,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24
7es56D0QedGMsK39wl2yFX,Happier Than Ever,7zkwepHPyac6tCYl0fL0co,ASTN,6EOyWmHnLJptnyjB8xrYT5,Happier Than Ever,2021-11-09
6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),3Y7RZ31TRPVadSFVy1o8os,H.E.R.,0IMTA2Wz6p8CNZ0MDK2zvg,I Used To Know Her,2019-08-30
2L9N0zZnd37dwF0clgxMGI,ceilings,1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,68L5xVV9wydotfDXEik7eD,five seconds flat,2022-04-08
6yc19zoHER8nPVohXCz5OP,The Christmas Song,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,0J9u5ikiXbtK5JtGr8BBvw,Karácsony 2022,2022-12-01
3JycZFWWQGXkTTJQ6CoNFy,Over - Sped Up,5Vuvs6Py2JRU7WiFDVsI7J,Lucky Daye,5Y2tMLWU1OuAS7MYOKORJy,Over (Sped Up),2021-09-22
2IENMB7zzVWx1OeKJUJ2Hr,FRIKI,2LRoIwlKmHjgvigdNGBHNo,Feid,5Tudoe61XMaF2ea9hSLzyl,Tusa Navideña,2022-12-02
5KBARWIxeMGkvUax9VtVC9,My Type,6cK3NBO6uP7hh0oyuVELFl,Saweetie,7mdpibDh6Sec6o6zItcSEH,ICY,2019-03-29
5CK2wHNMkDzAvxW64cD4pf,Santa's Coming for Us,5WUlDfRSoLAfcVSX1WnrxN,Sia,4oGyRtGLZespSePa1ZCT51,It's Beginning to Look a Lot Like Christmas Hits 2022,2022-12-02
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,2e5CxfyEwBW115beiwh7Mc,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23
35AqUrz3OXQwWX0TTn6nLw,Have Yourself A Merry Little Christmas,2wY79sveU1sp5g7SokKOiI,Sam Smith,5f125RsITTDp6umFMeqdG5,Holiday Especial,2022-12-02
1ED3mWqlJVnVitC2MfGUeC,De Re Kanha Choli An Lugadi (Lofi),61JrslREXq98hurYL2hYoc,Lata Mangeshkar,35y3YMGkEM04OSCsTYcLxD,Pinjara X Lofi,2022-11-24
60pE6cLRCZy6wgjhP0Wu8w,Ruin My Life,7nnTzZ5tZrPx14iDnmjksU,Zolita,5kBzmnPiJAirnzMcSFPUmf,Ruin My Life,2022-11-09
6clzeGvi1CFioMOolbAOlX,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",7CajNmpbOovFoOoasH2HaY,Calvin Harris,49DV9eFp2xTdtO7veew5xS,Funk Wav Bounces Vol. 2,2022-08-05
0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,5Mu891tmjTbt64meovPSuf,Tell Me You Love Me,2017-09-29
1nVgWZ45uPI2mBsrWudING,Shivers,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0bVOp6pJiWAw45RIhcvKvl,Before You,2022-12-02
5HYLE4qVG734DZI9CkrGHw,Ruthless (Nice Guys Always Finish Last) (feat. G-Eazy) - Remix,5rGbtFeEVjymN6xzE8opA6,MarMar Oso,5h8IjkBSSaWKocoryb9li5,Marvin's Room,2020-09-17
6Vh03bkEfXqekWp7Y1UBRb,Live While We're Young,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,2sWX3HYnZjPZ9MrH6MFsBt,Take Me Home (Expanded Edition),2012-11-12
0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,5vV3bFXnN6D6N3Nj4xRvaV,JIN,6nT2VfGN07ar1vdZyJY6ox,The Astronaut,2022-10-28
0gV5B7zmJkS1aaH9APokrH,Wow Freestyle (feat. Kendrick Lamar),28ExwzUQsvgJooOI0X1mr3,Jay Rock,4IAMLhL37kMrpByavj25Ne,Redemption,2018-06-15
5YLpkXL0fKNCEhke5ZXMV8,Desert Rose - Sped Up (high highs),2qDIR2WlcW3llkGqJWg9VJ,Lolo Zouaï,5gBGLLbmbIMNfuiWSWB6He,Desert Rose (The Remixes),2022-04-19
065CI94mu3IZwqPU4BX4Cb,Christmas the Whole Year Round,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,637asSTw4aLXrTD4ZLHSMV,Christmas the Whole Year Round,2015-01-01
2ToW7zhGCrVrLU4fiKj9U1,Cleopatra,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,2zbTrm2pIAErzFSopinkbN,Cleopatra,2016-04-08
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24
3K1y89UHuAEZbpiSPbtAae,Step On Up,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,5X7x18kW3mVIvnuNeedM6b,Dangerous Woman,2016-05-20
19YKaevk2bce4odJkP5L22,Nikes,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20
4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),50co4Is1HCEo8bhOyUWKpn,Young Thug,7IKkHmEk4It4cRdOYanyvW,Punk,2021-10-15
1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker,3rWZHrfrsPBxVy692yAIxF,WILLOW,4ar4zcVlbYDYKgq5wEdq0T,t r a n s p a r e n t s o u l feat. Travis Barker,2021-04-27
47pxVljvHqhBjmT126bSgX,Con la Falta Que Me Haces - Con Grupo Firme,0vR2qb8m9WHeZ5ByCbimq2,Reik,5IQTxc6Se8vZsoZXCvm36h,Con la Falta Que Me Haces (Con Grupo Firme),2020-10-16
2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,687cZJR45JO7jhk1LHIbgq,Tems,2sU8ByeYc5BOBFNDr58CGV,For Broken Ears,2020-09-25
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,7fRrTyKvE4Skh93v97gtcU,dont smile at me,2017-12-22
6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,2bbhW5ifCwOYM8DMkqoYBF,Native,2014-01-01
7f4KQq7ZqNjnhHH1MGaxTm,The Joker and the Queen,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1I355BQqbFfa6hCClHO7cd,All Day Ballads,2022-12-02
0zwKGn5APj7kgZOpZB1djC,unamerican beauty - HXVRMXN Remix,6ioOEWNNGK40H8xrGj6XPW,XYLØ,21MZtSoSSkYj8e8hhmR4wZ,unamerican beauty (HXVRMXN Remix),2022-10-13
4squZv12LD9M8ooJfoVgZS,Boo'd Up,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,67ErXRS9s9pVG8JmFbrdJ0,Ella Mai,2018-10-12
6CcJMwBtXByIz4zQLzFkKc,i love you,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29
0orGrwXD4WBPdJ1yzeTT1m,Criminals,6YxrfNCKBcQlbITpmDLErL,Xuitcasecity,0CcHjXGZuhFB0fQFqsTPPV,INDXGO,2017-08-08
3LymIBUSWRoxxm7W5UQlXl,Damn It Feels Good To Be Me,2oX42qP5ineK3hrhBECLmj,Andy Grammer,4gi9J69znig8ZUb9OhdUCs,Damn It Feels Good To Be Me,2021-09-08
7uSgkMZYNcxjZ4fFfi9yPT,Love's Train,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,7AykMHB8LZ9j3AjwmR8CG1,Timeless Love Songs,2022-12-02
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,3mumK2ar9b4JPhVOZR0V2p,Finesse (Remix) [feat. Cardi B],2017-12-20
